구분,죄종,발생검거,건수,year
서대문,폭력,발생,2205,2006
서대문,폭력,검거,2085,2006
혜화,살인,발생,5,2006
혜화,살인,검거,6,2006
혜화,강도,발생,19,2006
혜화,강도,검거,9,2006
혜화,강간,발생,117,2006
혜화,강간,검거,75,2006
혜화,절도,발생,472,2006
혜화,절도,검거,584,2006
혜화,폭력,발생,1840,2006
혜화,폭력,검거,1848,2006
용산,살인,발생,9,2006
용산,살인,검거,8,2006
용산,강도,발생,40,2006
용산,강도,검거,20,2006
용산,강간,발생,81,2006
용산,강간,검거,77,2006
용산,절도,발생,626,2006
용산,절도,검거,542,2006
용산,폭력,발생,1628,2006
용산,폭력,검거,1586,2006
성북,살인,발생,5,2006
성북,살인,검거,4,2006
성북,강도,발생,29,2006
성북,강도,검거,19,2006
성북,강간,발생,88,2006
성북,강간,검거,57,2006
성북,절도,발생,692,2006
성북,절도,검거,358,2006
성북,폭력,발생,1343,2006
성북,폭력,검거,1287,2006
동대문,살인,발생,10,2006
동대문,살인,검거,9,2006
동대문,강도,발생,41,2006
동대문,강도,검거,37,2006
동대문,강간,발생,119,2006
동대문,강간,검거,116,2006
동대문,절도,발생,734,2006
동대문,절도,검거,624,2006
동대문,폭력,발생,2985,2006
동대문,폭력,검거,2966,2006
마포,살인,발생,4,2006
마포,살인,검거,4,2006
마포,강도,발생,45,2006
마포,강도,검거,39,2006
마포,강간,발생,128,2006
마포,강간,검거,130,2006
마포,절도,발생,1264,2006
마포,절도,검거,560,2006
마포,폭력,발생,2666,2006
마포,폭력,검거,2378,2006
영등포,살인,발생,12,2006
영등포,살인,검거,10,2006
영등포,강도,발생,52,2006
영등포,강도,검거,54,2006
영등포,강간,발생,159,2006
영등포,강간,검거,136,2006
영등포,절도,발생,1336,2006
영등포,절도,검거,828,2006
영등포,폭력,발생,3252,2006
영등포,폭력,검거,3119,2006
성동,살인,발생,5,2006
성동,살인,검거,5,2006
성동,강도,발생,33,2006
성동,강도,검거,54,2006
성동,강간,발생,88,2006
성동,강간,검거,87,2006
성동,절도,발생,973,2006
성동,절도,검거,809,2006
성동,폭력,발생,2026,2006
성동,폭력,검거,1949,2006
동작,살인,발생,7,2006
동작,살인,검거,9,2006
동작,강도,발생,41,2006
동작,강도,검거,35,2006
동작,강간,발생,144,2006
동작,강간,검거,91,2006
동작,절도,발생,818,2006
동작,절도,검거,538,2006
동작,폭력,발생,2162,2006
동작,폭력,검거,2058,2006
광진,살인,발생,7,2006
광진,살인,검거,7,2006
광진,강도,발생,77,2006
광진,강도,검거,49,2006
광진,강간,발생,149,2006
광진,강간,검거,130,2006
광진,절도,발생,1859,2006
광진,절도,검거,824,2006
광진,폭력,발생,2784,2006
광진,폭력,검거,2576,2006
서부,살인,발생,3,2006
서부,살인,검거,4,2006
서부,강도,발생,15,2006
서부,강도,검거,32,2006
서부,강간,발생,47,2006
서부,강간,검거,52,2006
서부,절도,발생,635,2006
서부,절도,검거,335,2006
서부,폭력,발생,1278,2006
서부,폭력,검거,1270,2006
강북,살인,발생,5,2006
강북,살인,검거,7,2006
강북,강도,발생,78,2006
강북,강도,검거,72,2006
강북,강간,발생,92,2006
강북,강간,검거,82,2006
강북,절도,발생,698,2006
강북,절도,검거,629,2006
강북,폭력,발생,2428,2006
강북,폭력,검거,2416,2006
금천,살인,발생,5,2006
금천,살인,검거,6,2006
금천,강도,발생,33,2006
금천,강도,검거,24,2006
금천,강간,발생,80,2006
금천,강간,검거,72,2006
금천,절도,발생,982,2006
금천,절도,검거,595,2006
금천,폭력,발생,2465,2006
금천,폭력,검거,2293,2006
중랑,살인,발생,11,2006
중랑,살인,검거,13,2006
중랑,강도,발생,53,2006
중랑,강도,검거,71,2006
중랑,강간,발생,119,2006
중랑,강간,검거,107,2006
중랑,절도,발생,1050,2006
중랑,절도,검거,1005,2006
중랑,폭력,발생,3160,2006
중랑,폭력,검거,3141,2006
강남,살인,발생,5,2006
강남,살인,검거,6,2006
강남,강도,발생,65,2006
강남,강도,검거,33,2006
강남,강간,발생,168,2006
강남,강간,검거,124,2006
강남,절도,발생,1014,2006
강남,절도,검거,461,2006
강남,폭력,발생,2853,2006
강남,폭력,검거,2666,2006
관악,살인,발생,5,2006
관악,살인,검거,4,2006
관악,강도,발생,63,2006
관악,강도,검거,44,2006
관악,강간,발생,236,2006
관악,강간,검거,129,2006
관악,절도,발생,1628,2006
관악,절도,검거,663,2006
관악,폭력,발생,3192,2006
관악,폭력,검거,2960,2006
강서,살인,발생,16,2006
강서,살인,검거,15,2006
강서,강도,발생,43,2006
강서,강도,검거,40,2006
강서,강간,발생,137,2006
강서,강간,검거,117,2006
강서,절도,발생,1267,2006
강서,절도,검거,710,2006
강서,폭력,발생,3186,2006
강서,폭력,검거,3053,2006
강동,살인,발생,4,2006
강동,살인,검거,3,2006
강동,강도,발생,35,2006
강동,강도,검거,42,2006
강동,강간,발생,117,2006
강동,강간,검거,117,2006
강동,절도,발생,672,2006
강동,절도,검거,604,2006
강동,폭력,발생,2619,2006
강동,폭력,검거,2574,2006
종암,살인,발생,6,2006
종암,살인,검거,4,2006
종암,강도,발생,23,2006
종암,강도,검거,30,2006
종암,강간,발생,44,2006
종암,강간,검거,52,2006
종암,절도,발생,469,2006
종암,절도,검거,371,2006
종암,폭력,발생,1294,2006
종암,폭력,검거,1250,2006
구로,살인,발생,16,2006
구로,살인,검거,13,2006
구로,강도,발생,39,2006
구로,강도,검거,33,2006
구로,강간,발생,200,2006
구로,강간,검거,130,2006
구로,절도,발생,1218,2006
구로,절도,검거,559,2006
구로,폭력,발생,3253,2006
구로,폭력,검거,3102,2006
서초,살인,발생,2,2006
서초,살인,검거,2,2006
서초,강도,발생,69,2006
서초,강도,검거,34,2006
서초,강간,발생,151,2006
서초,강간,검거,99,2006
서초,절도,발생,841,2006
서초,절도,검거,479,2006
서초,폭력,발생,2178,2006
서초,폭력,검거,2009,2006
양천,살인,발생,5,2006
양천,살인,검거,6,2006
양천,강도,발생,44,2006
양천,강도,검거,54,2006
양천,강간,발생,73,2006
양천,강간,검거,64,2006
양천,절도,발생,1055,2006
양천,절도,검거,622,2006
양천,폭력,발생,2454,2006
양천,폭력,검거,2274,2006
송파,살인,발생,8,2006
송파,살인,검거,6,2006
송파,강도,발생,47,2006
송파,강도,검거,46,2006
송파,강간,발생,160,2006
송파,강간,검거,158,2006
송파,절도,발생,1477,2006
송파,절도,검거,617,2006
송파,폭력,발생,3532,2006
송파,폭력,검거,3342,2006
노원,살인,발생,6,2006
노원,살인,검거,7,2006
노원,강도,발생,27,2006
노원,강도,검거,32,2006
노원,강간,발생,114,2006
노원,강간,검거,119,2006
노원,절도,발생,1374,2006
노원,절도,검거,1020,2006
노원,폭력,발생,3111,2006
노원,폭력,검거,3024,2006
방배,살인,발생,1,2006
방배,살인,검거,2,2006
방배,강도,발생,16,2006
방배,강도,검거,23,2006
방배,강간,발생,62,2006
방배,강간,검거,34,2006
방배,절도,발생,274,2006
방배,절도,검거,265,2006
방배,폭력,발생,848,2006
방배,폭력,검거,853,2006
은평,살인,발생,3,2006
은평,살인,검거,3,2006
은평,강도,발생,20,2006
은평,강도,검거,19,2006
은평,강간,발생,56,2006
은평,강간,검거,64,2006
은평,절도,발생,830,2006
은평,절도,검거,463,2006
은평,폭력,발생,1753,2006
은평,폭력,검거,1666,2006
도봉,살인,발생,10,2006
도봉,살인,검거,9,2006
도봉,강도,발생,24,2006
도봉,강도,검거,19,2006
도봉,강간,발생,77,2006
도봉,강간,검거,72,2006
도봉,절도,발생,872,2006
도봉,절도,검거,509,2006
도봉,폭력,발생,1751,2006
도봉,폭력,검거,1752,2006
수서,살인,발생,4,2006
수서,살인,검거,5,2006
수서,강도,발생,39,2006
수서,강도,검거,43,2006
수서,강간,발생,89,2006
수서,강간,검거,87,2006
수서,절도,발생,890,2006
수서,절도,검거,716,2006
수서,폭력,발생,1931,2006
수서,폭력,검거,1771,2006
중부,살인,발생,4,2007
중부,살인,검거,4,2007
중부,강도,발생,13,2007
중부,강도,검거,12,2007
중부,강간,발생,83,2007
중부,강간,검거,70,2007
중부,절도,발생,680,2007
중부,절도,검거,604,2007
중부,폭력,발생,1937,2007
중부,폭력,검거,1868,2007
종로,살인,발생,5,2007
종로,살인,검거,4,2007
종로,강도,발생,29,2007
종로,강도,검거,16,2007
종로,강간,발생,65,2007
종로,강간,검거,47,2007
종로,절도,발생,581,2007
종로,절도,검거,341,2007
종로,폭력,발생,1463,2007
종로,폭력,검거,1266,2007
남대문,살인,발생,0,2007
남대문,살인,검거,1,2007
남대문,강도,발생,16,2007
남대문,강도,검거,8,2007
남대문,강간,발생,39,2007
남대문,강간,검거,38,2007
남대문,절도,발생,653,2007
남대문,절도,검거,366,2007
남대문,폭력,발생,1209,2007
남대문,폭력,검거,1185,2007
서대문,살인,발생,4,2007
서대문,살인,검거,5,2007
서대문,강도,발생,21,2007
서대문,강도,검거,17,2007
서대문,강간,발생,121,2007
서대문,강간,검거,122,2007
서대문,절도,발생,1616,2007
서대문,절도,검거,640,2007
서대문,폭력,발생,2475,2007
서대문,폭력,검거,2283,2007
혜화,살인,발생,2,2007
혜화,살인,검거,2,2007
혜화,강도,발생,12,2007
혜화,강도,검거,12,2007
혜화,강간,발생,71,2007
혜화,강간,검거,57,2007
혜화,절도,발생,394,2007
혜화,절도,검거,596,2007
혜화,폭력,발생,1916,2007
혜화,폭력,검거,1966,2007
용산,살인,발생,9,2007
용산,살인,검거,7,2007
용산,강도,발생,24,2007
용산,강도,검거,27,2007
용산,강간,발생,114,2007
용산,강간,검거,89,2007
용산,절도,발생,734,2007
용산,절도,검거,583,2007
용산,폭력,발생,1682,2007
용산,폭력,검거,1635,2007
성북,살인,발생,4,2007
성북,살인,검거,5,2007
성북,강도,발생,23,2007
성북,강도,검거,19,2007
성북,강간,발생,66,2007
성북,강간,검거,44,2007
성북,절도,발생,629,2007
성북,절도,검거,439,2007
성북,폭력,발생,1376,2007
성북,폭력,검거,1332,2007
동대문,살인,발생,13,2007
동대문,살인,검거,12,2007
동대문,강도,발생,40,2007
동대문,강도,검거,39,2007
동대문,강간,발생,121,2007
동대문,강간,검거,121,2007
동대문,절도,발생,836,2007
동대문,절도,검거,710,2007
동대문,폭력,발생,3296,2007
동대문,폭력,검거,3256,2007
마포,살인,발생,5,2007
마포,살인,검거,5,2007
마포,강도,발생,28,2007
마포,강도,검거,26,2007
마포,강간,발생,139,2007
마포,강간,검거,135,2007
마포,절도,발생,912,2007
마포,절도,검거,483,2007
마포,폭력,발생,2947,2007
마포,폭력,검거,2684,2007
영등포,살인,발생,13,2007
영등포,살인,검거,12,2007
영등포,강도,발생,51,2007
영등포,강도,검거,46,2007
영등포,강간,발생,131,2007
영등포,강간,검거,120,2007
영등포,절도,발생,1446,2007
영등포,절도,검거,819,2007
영등포,폭력,발생,4025,2007
영등포,폭력,검거,3892,2007
성동,살인,발생,5,2007
성동,살인,검거,4,2007
성동,강도,발생,24,2007
성동,강도,검거,32,2007
성동,강간,발생,94,2007
성동,강간,검거,81,2007
성동,절도,발생,1006,2007
성동,절도,검거,781,2007
성동,폭력,발생,1944,2007
성동,폭력,검거,1859,2007
동작,살인,발생,3,2007
동작,살인,검거,4,2007
동작,강도,발생,23,2007
동작,강도,검거,18,2007
동작,강간,발생,142,2007
동작,강간,검거,78,2007
동작,절도,발생,928,2007
동작,절도,검거,553,2007
동작,폭력,발생,2107,2007
동작,폭력,검거,2033,2007
광진,살인,발생,8,2007
광진,살인,검거,8,2007
광진,강도,발생,53,2007
광진,강도,검거,45,2007
광진,강간,발생,156,2007
광진,강간,검거,134,2007
광진,절도,발생,1862,2007
광진,절도,검거,918,2007
광진,폭력,발생,2661,2007
광진,폭력,검거,2435,2007
서부,살인,발생,5,2007
서부,살인,검거,6,2007
서부,강도,발생,17,2007
서부,강도,검거,9,2007
서부,강간,발생,45,2007
서부,강간,검거,43,2007
서부,절도,발생,503,2007
서부,절도,검거,325,2007
서부,폭력,발생,1179,2007
서부,폭력,검거,1143,2007
강북,살인,발생,12,2007
강북,살인,검거,12,2007
강북,강도,발생,46,2007
강북,강도,검거,51,2007
강북,강간,발생,130,2007
강북,강간,검거,104,2007
강북,절도,발생,740,2007
강북,절도,검거,578,2007
강북,폭력,발생,2373,2007
강북,폭력,검거,2360,2007
금천,살인,발생,6,2007
금천,살인,검거,6,2007
금천,강도,발생,31,2007
금천,강도,검거,23,2007
금천,강간,발생,84,2007
금천,강간,검거,72,2007
금천,절도,발생,978,2007
금천,절도,검거,636,2007
금천,폭력,발생,2400,2007
금천,폭력,검거,2230,2007
중랑,살인,발생,13,2007
중랑,살인,검거,14,2007
중랑,강도,발생,40,2007
중랑,강도,검거,43,2007
중랑,강간,발생,82,2007
중랑,강간,검거,89,2007
중랑,절도,발생,965,2007
중랑,절도,검거,854,2007
중랑,폭력,발생,3282,2007
중랑,폭력,검거,3257,2007
강남,살인,발생,8,2007
강남,살인,검거,4,2007
강남,강도,발생,66,2007
강남,강도,검거,45,2007
강남,강간,발생,160,2007
강남,강간,검거,131,2007
강남,절도,발생,865,2007
강남,절도,검거,579,2007
강남,폭력,발생,3117,2007
강남,폭력,검거,2975,2007
관악,살인,발생,13,2007
관악,살인,검거,10,2007
관악,강도,발생,87,2007
관악,강도,검거,73,2007
관악,강간,발생,236,2007
관악,강간,검거,136,2007
관악,절도,발생,1774,2007
관악,절도,검거,766,2007
관악,폭력,발생,3693,2007
관악,폭력,검거,3407,2007
강서,살인,발생,4,2007
강서,살인,검거,3,2007
강서,강도,발생,53,2007
강서,강도,검거,64,2007
강서,강간,발생,131,2007
강서,강간,검거,124,2007
강서,절도,발생,1358,2007
강서,절도,검거,751,2007
강서,폭력,발생,3274,2007
강서,폭력,검거,3058,2007
강동,살인,발생,7,2007
강동,살인,검거,9,2007
강동,강도,발생,35,2007
강동,강도,검거,40,2007
강동,강간,발생,102,2007
강동,강간,검거,96,2007
강동,절도,발생,814,2007
강동,절도,검거,931,2007
강동,폭력,발생,2791,2007
강동,폭력,검거,2789,2007
종암,살인,발생,8,2007
종암,살인,검거,9,2007
종암,강도,발생,17,2007
종암,강도,검거,14,2007
종암,강간,발생,48,2007
종암,강간,검거,52,2007
종암,절도,발생,477,2007
종암,절도,검거,396,2007
종암,폭력,발생,1179,2007
종암,폭력,검거,1158,2007
구로,살인,발생,19,2007
구로,살인,검거,19,2007
구로,강도,발생,52,2007
구로,강도,검거,52,2007
구로,강간,발생,188,2007
구로,강간,검거,102,2007
구로,절도,발생,1220,2007
구로,절도,검거,691,2007
구로,폭력,발생,3364,2007
구로,폭력,검거,3326,2007
서초,살인,발생,4,2007
서초,살인,검거,3,2007
서초,강도,발생,50,2007
서초,강도,검거,43,2007
서초,강간,발생,158,2007
서초,강간,검거,104,2007
서초,절도,발생,964,2007
서초,절도,검거,659,2007
서초,폭력,발생,2223,2007
서초,폭력,검거,2012,2007
양천,살인,발생,8,2007
양천,살인,검거,8,2007
양천,강도,발생,25,2007
양천,강도,검거,19,2007
양천,강간,발생,98,2007
양천,강간,검거,97,2007
양천,절도,발생,1001,2007
양천,절도,검거,751,2007
양천,폭력,발생,2413,2007
양천,폭력,검거,2235,2007
송파,살인,발생,8,2007
송파,살인,검거,9,2007
송파,강도,발생,65,2007
송파,강도,검거,52,2007
송파,강간,발생,152,2007
송파,강간,검거,129,2007
송파,절도,발생,1845,2007
송파,절도,검거,974,2007
송파,폭력,발생,3893,2007
송파,폭력,검거,3698,2007
노원,살인,발생,11,2007
노원,살인,검거,10,2007
노원,강도,발생,40,2007
노원,강도,검거,26,2007
노원,강간,발생,128,2007
노원,강간,검거,121,2007
노원,절도,발생,1262,2007
노원,절도,검거,1053,2007
노원,폭력,발생,3390,2007
노원,폭력,검거,3329,2007
방배,살인,발생,3,2007
방배,살인,검거,3,2007
방배,강도,발생,20,2007
방배,강도,검거,15,2007
방배,강간,발생,42,2007
방배,강간,검거,43,2007
방배,절도,발생,239,2007
방배,절도,검거,282,2007
방배,폭력,발생,826,2007
방배,폭력,검거,869,2007
은평,살인,발생,6,2007
은평,살인,검거,6,2007
은평,강도,발생,20,2007
은평,강도,검거,27,2007
은평,강간,발생,72,2007
은평,강간,검거,66,2007
은평,절도,발생,798,2007
은평,절도,검거,460,2007
은평,폭력,발생,1847,2007
은평,폭력,검거,1759,2007
도봉,살인,발생,4,2007
도봉,살인,검거,5,2007
도봉,강도,발생,26,2007
도봉,강도,검거,29,2007
도봉,강간,발생,77,2007
도봉,강간,검거,73,2007
도봉,절도,발생,1059,2007
도봉,절도,검거,574,2007
도봉,폭력,발생,1831,2007
도봉,폭력,검거,1735,2007
수서,살인,발생,4,2007
수서,살인,검거,3,2007
수서,강도,발생,29,2007
수서,강도,검거,37,2007
수서,강간,발생,109,2007
수서,강간,검거,117,2007
수서,절도,발생,815,2007
수서,절도,검거,506,2007
수서,폭력,발생,1881,2007
수서,폭력,검거,1805,2007
중부,살인,발생,4,2008
중부,살인,검거,4,2008
중부,강도,발생,20,2008
중부,강도,검거,26,2008
중부,강간,발생,76,2008
중부,강간,검거,72,2008
중부,절도,발생,699,2008
중부,절도,검거,507,2008
중부,폭력,발생,1898,2008
중부,폭력,검거,1855,2008
종로,살인,발생,5,2008
종로,살인,검거,6,2008
종로,강도,발생,13,2008
종로,강도,검거,16,2008
종로,강간,발생,86,2008
종로,강간,검거,99,2008
종로,절도,발생,558,2008
종로,절도,검거,321,2008
종로,폭력,발생,1330,2008
종로,폭력,검거,1216,2008
남대문,살인,발생,1,2008
남대문,살인,검거,1,2008
남대문,강도,발생,10,2008
남대문,강도,검거,12,2008
남대문,강간,발생,57,2008
남대문,강간,검거,56,2008
남대문,절도,발생,596,2008
남대문,절도,검거,477,2008
남대문,폭력,발생,1208,2008
남대문,폭력,검거,1150,2008
서대문,살인,발생,8,2008
서대문,살인,검거,9,2008
서대문,강도,발생,35,2008
서대문,강도,검거,22,2008
서대문,강간,발생,124,2008
서대문,강간,검거,107,2008
서대문,절도,발생,1345,2008
서대문,절도,검거,655,2008
서대문,폭력,발생,2610,2008
서대문,폭력,검거,2407,2008
혜화,살인,발생,3,2008
혜화,살인,검거,3,2008
혜화,강도,발생,15,2008
혜화,강도,검거,18,2008
혜화,강간,발생,69,2008
혜화,강간,검거,52,2008
혜화,절도,발생,416,2008
혜화,절도,검거,412,2008
혜화,폭력,발생,1678,2008
혜화,폭력,검거,1691,2008
용산,살인,발생,7,2008
용산,살인,검거,6,2008
용산,강도,발생,19,2008
용산,강도,검거,11,2008
용산,강간,발생,74,2008
용산,강간,검거,70,2008
용산,절도,발생,708,2008
용산,절도,검거,519,2008
용산,폭력,발생,1781,2008
용산,폭력,검거,1735,2008
성북,살인,발생,5,2008
성북,살인,검거,4,2008
성북,강도,발생,21,2008
성북,강도,검거,20,2008
성북,강간,발생,85,2008
성북,강간,검거,60,2008
성북,절도,발생,622,2008
성북,절도,검거,421,2008
성북,폭력,발생,1477,2008
성북,폭력,검거,1424,2008
동대문,살인,발생,11,2008
동대문,살인,검거,9,2008
동대문,강도,발생,38,2008
동대문,강도,검거,25,2008
동대문,강간,발생,114,2008
동대문,강간,검거,106,2008
동대문,절도,발생,731,2008
동대문,절도,검거,596,2008
동대문,폭력,발생,3221,2008
동대문,폭력,검거,3194,2008
마포,살인,발생,8,2008
마포,살인,검거,4,2008
마포,강도,발생,24,2008
마포,강도,검거,24,2008
마포,강간,발생,109,2008
마포,강간,검거,106,2008
마포,절도,발생,720,2008
마포,절도,검거,483,2008
마포,폭력,발생,2642,2008
마포,폭력,검거,2622,2008
영등포,살인,발생,19,2008
영등포,살인,검거,18,2008
영등포,강도,발생,43,2008
영등포,강도,검거,32,2008
영등포,강간,발생,144,2008
영등포,강간,검거,130,2008
영등포,절도,발생,1170,2008
영등포,절도,검거,738,2008
영등포,폭력,발생,3914,2008
영등포,폭력,검거,3752,2008
성동,살인,발생,1,2008
성동,살인,검거,3,2008
성동,강도,발생,32,2008
성동,강도,검거,23,2008
성동,강간,발생,95,2008
성동,강간,검거,92,2008
성동,절도,발생,1179,2008
성동,절도,검거,697,2008
성동,폭력,발생,2093,2008
성동,폭력,검거,1982,2008
동작,살인,발생,9,2008
동작,살인,검거,7,2008
동작,강도,발생,28,2008
동작,강도,검거,17,2008
동작,강간,발생,170,2008
동작,강간,검거,100,2008
동작,절도,발생,928,2008
동작,절도,검거,451,2008
동작,폭력,발생,2211,2008
동작,폭력,검거,2106,2008
광진,살인,발생,3,2008
광진,살인,검거,5,2008
광진,강도,발생,48,2008
광진,강도,검거,32,2008
광진,강간,발생,146,2008
광진,강간,검거,133,2008
광진,절도,발생,2125,2008
광진,절도,검거,835,2008
광진,폭력,발생,2986,2008
광진,폭력,검거,2641,2008
서부,살인,발생,3,2008
서부,살인,검거,3,2008
서부,강도,발생,12,2008
서부,강도,검거,14,2008
서부,강간,발생,48,2008
서부,강간,검거,48,2008
서부,절도,발생,483,2008
서부,절도,검거,302,2008
서부,폭력,발생,1366,2008
서부,폭력,검거,1301,2008
강북,살인,발생,7,2008
강북,살인,검거,8,2008
강북,강도,발생,43,2008
강북,강도,검거,46,2008
강북,강간,발생,122,2008
강북,강간,검거,119,2008
강북,절도,발생,650,2008
강북,절도,검거,576,2008
강북,폭력,발생,2515,2008
강북,폭력,검거,2483,2008
금천,살인,발생,3,2008
금천,살인,검거,3,2008
금천,강도,발생,31,2008
금천,강도,검거,18,2008
금천,강간,발생,104,2008
금천,강간,검거,92,2008
금천,절도,발생,1030,2008
금천,절도,검거,638,2008
금천,폭력,발생,2530,2008
금천,폭력,검거,2389,2008
중랑,살인,발생,7,2008
중랑,살인,검거,7,2008
중랑,강도,발생,30,2008
중랑,강도,검거,26,2008
중랑,강간,발생,114,2008
중랑,강간,검거,112,2008
중랑,절도,발생,1022,2008
중랑,절도,검거,973,2008
중랑,폭력,발생,3401,2008
중랑,폭력,검거,3394,2008
강남,살인,발생,10,2008
강남,살인,검거,3,2008
강남,강도,발생,45,2008
강남,강도,검거,26,2008
강남,강간,발생,161,2008
강남,강간,검거,123,2008
강남,절도,발생,854,2008
강남,절도,검거,446,2008
강남,폭력,발생,2936,2008
강남,폭력,검거,2796,2008
관악,살인,발생,10,2008
관악,살인,검거,9,2008
관악,강도,발생,33,2008
관악,강도,검거,29,2008
관악,강간,발생,216,2008
관악,강간,검거,139,2008
관악,절도,발생,1556,2008
관악,절도,검거,651,2008
관악,폭력,발생,3519,2008
관악,폭력,검거,3267,2008
강서,살인,발생,18,2008
강서,살인,검거,17,2008
강서,강도,발생,36,2008
강서,강도,검거,32,2008
강서,강간,발생,129,2008
강서,강간,검거,119,2008
강서,절도,발생,1322,2008
강서,절도,검거,557,2008
강서,폭력,발생,3487,2008
강서,폭력,검거,3336,2008
강동,살인,발생,8,2008
강동,살인,검거,8,2008
강동,강도,발생,52,2008
강동,강도,검거,54,2008
강동,강간,발생,111,2008
강동,강간,검거,100,2008
강동,절도,발생,885,2008
강동,절도,검거,949,2008
강동,폭력,발생,3051,2008
강동,폭력,검거,3005,2008
종암,살인,발생,5,2008
종암,살인,검거,6,2008
종암,강도,발생,25,2008
종암,강도,검거,27,2008
종암,강간,발생,49,2008
종암,강간,검거,44,2008
종암,절도,발생,478,2008
종암,절도,검거,347,2008
종암,폭력,발생,1139,2008
종암,폭력,검거,1100,2008
구로,살인,발생,22,2008
구로,살인,검거,23,2008
구로,강도,발생,58,2008
구로,강도,검거,59,2008
구로,강간,발생,209,2008
구로,강간,검거,111,2008
구로,절도,발생,1194,2008
구로,절도,검거,701,2008
구로,폭력,발생,3329,2008
구로,폭력,검거,3187,2008
서초,살인,발생,1,2008
서초,살인,검거,4,2008
서초,강도,발생,28,2008
서초,강도,검거,10,2008
서초,강간,발생,155,2008
서초,강간,검거,104,2008
서초,절도,발생,695,2008
서초,절도,검거,522,2008
서초,폭력,발생,2098,2008
서초,폭력,검거,1987,2008
양천,살인,발생,11,2008
양천,살인,검거,12,2008
양천,강도,발생,38,2008
양천,강도,검거,40,2008
양천,강간,발생,94,2008
양천,강간,검거,85,2008
양천,절도,발생,1083,2008
양천,절도,검거,559,2008
양천,폭력,발생,2406,2008
양천,폭력,검거,2270,2008
송파,살인,발생,10,2008
송파,살인,검거,10,2008
송파,강도,발생,54,2008
송파,강도,검거,44,2008
송파,강간,발생,174,2008
송파,강간,검거,163,2008
송파,절도,발생,1437,2008
송파,절도,검거,752,2008
송파,폭력,발생,3862,2008
송파,폭력,검거,3709,2008
노원,살인,발생,3,2008
노원,살인,검거,4,2008
노원,강도,발생,25,2008
노원,강도,검거,22,2008
노원,강간,발생,108,2008
노원,강간,검거,99,2008
노원,절도,발생,922,2008
노원,절도,검거,684,2008
노원,폭력,발생,3085,2008
노원,폭력,검거,3015,2008
방배,살인,발생,0,2008
방배,살인,검거,0,2008
방배,강도,발생,12,2008
방배,강도,검거,10,2008
방배,강간,발생,36,2008
방배,강간,검거,34,2008
방배,절도,발생,295,2008
방배,절도,검거,200,2008
방배,폭력,발생,747,2008
방배,폭력,검거,745,2008
은평,살인,발생,7,2008
은평,살인,검거,6,2008
은평,강도,발생,19,2008
은평,강도,검거,20,2008
은평,강간,발생,40,2008
은평,강간,검거,38,2008
은평,절도,발생,676,2008
은평,절도,검거,355,2008
은평,폭력,발생,1700,2008
은평,폭력,검거,1585,2008
도봉,살인,발생,9,2008
도봉,살인,검거,10,2008
도봉,강도,발생,22,2008
도봉,강도,검거,18,2008
도봉,강간,발생,88,2008
도봉,강간,검거,63,2008
도봉,절도,발생,1148,2008
도봉,절도,검거,383,2008
도봉,폭력,발생,1929,2008
도봉,폭력,검거,1816,2008
수서,살인,발생,3,2008
수서,살인,검거,5,2008
수서,강도,발생,39,2008
수서,강도,검거,40,2008
수서,강간,발생,111,2008
수서,강간,검거,99,2008
수서,절도,발생,1365,2008
수서,절도,검거,539,2008
수서,폭력,발생,2138,2008
수서,폭력,검거,1853,2008
중부,살인,발생,1,2009
중부,살인,검거,1,2009
중부,강도,발생,28,2009
중부,강도,검거,24,2009
중부,강간,발생,94,2009
중부,강간,검거,78,2009
중부,절도,발생,879,2009
중부,절도,검거,850,2009
중부,폭력,발생,1858,2009
중부,폭력,검거,1794,2009
종로,살인,발생,6,2009
종로,살인,검거,6,2009
종로,강도,발생,25,2009
종로,강도,검거,26,2009
종로,강간,발생,77,2009
종로,강간,검거,78,2009
종로,절도,발생,732,2009
종로,절도,검거,547,2009
종로,폭력,발생,1364,2009
종로,폭력,검거,1282,2009
남대문,살인,발생,2,2009
남대문,살인,검거,4,2009
남대문,강도,발생,15,2009
남대문,강도,검거,21,2009
남대문,강간,발생,52,2009
남대문,강간,검거,51,2009
남대문,절도,발생,683,2009
남대문,절도,검거,715,2009
남대문,폭력,발생,1146,2009
남대문,폭력,검거,989,2009
서대문,살인,발생,9,2009
서대문,살인,검거,11,2009
서대문,강도,발생,67,2009
서대문,강도,검거,82,2009
서대문,강간,발생,153,2009
서대문,강간,검거,148,2009
서대문,절도,발생,2098,2009
서대문,절도,검거,1434,2009
서대문,폭력,발생,2672,2009
서대문,폭력,검거,2520,2009
혜화,살인,발생,1,2009
혜화,살인,검거,1,2009
혜화,강도,발생,38,2009
혜화,강도,검거,29,2009
혜화,강간,발생,58,2009
혜화,강간,검거,51,2009
혜화,절도,발생,780,2009
혜화,절도,검거,578,2009
혜화,폭력,발생,1637,2009
혜화,폭력,검거,1571,2009
용산,살인,발생,11,2009
용산,살인,검거,11,2009
용산,강도,발생,44,2009
용산,강도,검거,49,2009
용산,강간,발생,95,2009
용산,강간,검거,82,2009
용산,절도,발생,1021,2009
용산,절도,검거,876,2009
용산,폭력,발생,1916,2009
용산,폭력,검거,1837,2009
성북,살인,발생,3,2009
